delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,Fixation.stopped,Polygon.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,display_text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.4,400,exp,16,6,1,space,1.9036064160027308,None,"
6u",1,[2.5125164999917615],[2.512520249991212],1,6,16,7,155.58596020800178,,155.57690079200256,155.58596020800178,157.57827645800717,158.57301300000108,159.57110825000564,161.481534208011,space,1.9036064160027308,None,161.482949000012,0.4046588750061346,0.7048187920008786,162.1918257500074,162.19399695801258,162.21453254201333,162.21453254201333,162.21453254201333,164.72738845800632,"
6u",1,[2.5125164999917615],[2.512520249991212],436878,001,2024-11-14_23h30.04.346,intentional_bonding,2024.2.4,118.79365094186684,2024-11-14 23h30.11.711027 +0530,
0.4,1000,unexp,17,7,1,space,0.12217029200110119,None,"
95",1,[2.7075029159896076],[2.7075053329899674],1,7,17,1,164.73591775000386,,164.7275123330037,164.73591775000386,166.72660500000347,167.7237276250089,168.71976979200554,168.8466767080099,space,0.12217029200110119,None,168.84779995800636,0.4062064589961665,0.7075910419953289,169.5577340000018,169.55996066700027,169.58595700000296,169.58595700000296,169.58595700000296,172.29375466700003,"
95",1,[2.7075029159896076],[2.7075053329899674],436878,001,2024-11-14_23h30.04.346,intentional_bonding,2024.2.4,118.79365094186684,2024-11-14 23h30.11.711027 +0530,
0.7,400,exp,18,8,1,space,0.5350729999918258,None,"
45",1,[1.1881105829961598],[1.1881142500060378],1,8,18,8,172.30242958301096,,172.29388150000887,172.30242958301096,174.29535933300212,175.28932225001336,176.28603416700207,176.82533162500476,space,0.5350729999918258,None,176.82654933301092,0.7017373330018017,1.0014377499901457,177.8316560000094,177.83397929200146,177.8553350000002,177.8553350000002,177.8553350000002,179.0437754170125,"
45",1,[1.1881105829961598],[1.1881142500060378],436878,001,2024-11-14_23h30.04.346,intentional_bonding,2024.2.4,118.79365094186684,2024-11-14 23h30.11.711027 +0530,
0.1,1000,unexp,19,9,1,space,0.7051041250088019,None,"
85",1,[6.403579915990122],[6.403582457991433],1,9,19,3,179.05237500001385,,179.0439120420051,179.05237500001385,181.04513491700345,182.03952908300562,183.0362387500063,183.75636287500674,space,0.7051041250088019,None,183.75768750000861,0.10444479099533055,0.4046877499931725,184.16614291700535,184.1686127080029,184.18973825000285,184.18973825000285,184.18973825000285,190.59363870800007,"
85",1,[6.403579915990122],[6.403582457991433],436878,001,2024-11-14_23h30.04.346,intentional_bonding,2024.2.4,118.79365094186684,2024-11-14 23h30.11.711027 +0530,
0.4,400,exp,20,0,2,space,1.7689008750021458,None,"
58",1,[1.495203375001438],[1.4952057920017978],2,0,20,7,190.6022455420025,,190.59376358300506,190.6022455420025,192.59444850000727,193.6037652080122,194.58762754200143,196.3630005830055,space,1.7689008750021458,None,196.3639697500039,0.4064841250074096,0.7062819999991916,197.0744677920011,197.07646783300152,197.09825658300542,197.09825658300542,197.09825658300542,198.59377158300777,"
58",1,[1.495203375001438],[1.4952057920017978],436878,001,2024-11-14_23h30.04.346,intentional_bonding,2024.2.4,118.79365094186684,2024-11-14 23h30.11.711027 +0530,
0.7,400,exp,21,1,2,space,0.46807704199454747,None,"
46",1,[0.7118311249942053],[0.7118341250024969],2,1,21,5,198.6022597500123,,198.59389429200382,198.6022597500123,200.59301804201095,201.58743120801228,202.58662620800897,203.0649142080074,space,0.46807704199454747,None,203.06527683300374,0.7043748750002123,1.0047071669978322,204.07456583301246,204.07692554200185,204.09786537500622,204.09786537500622,204.09786537500622,204.81000554200727,"
46",1,[0.7118311249942053],[0.7118341250024969],436878,001,2024-11-14_23h30.04.346,intentional_bonding,2024.2.4,118.79365094186684,2024-11-14 23h30.11.711027 +0530,
0.1,400,exp,22,2,2,space,2.475560332997702,None,"
40",1,[1.1878483750042506],[1.1878508750087349],2,2,22,9,204.8188186250045,,204.81013024999993,204.8188186250045,206.81192087501404,207.80572012500488,208.80263879201084,211.28932854199957,space,2.475560332997702,None,211.29063262500858,0.10525904200039804,0.4053569579991745,211.69950141700974,211.70174408300954,211.72196679199988,211.72196679199988,211.72196679199988,212.91015770800004,"
40",1,[1.1878483750042506],[1.1878508750087349],436878,001,2024-11-14_23h30.04.346,intentional_bonding,2024.2.4,118.79365094186684,2024-11-14 23h30.11.711027 +0530,
0.4,1000,unexp,23,3,2,space,9.281212791989674,None,"
47",1,[3.1302622080111178],[3.1302653330058092],2,3,23,1,212.9187477920059,,212.91028612501395,212.9187477920059,214.90948700001172,215.9049207920034,216.90243858301255,226.1861908330029,space,9.281212791989674,None,226.18661629200506,0.40095491601096,0.7068075410061283,226.89356037499965,226.89502908301074,226.9126901670097,226.9126901670097,226.9126901670097,230.04326566700183,"
47",1,[3.1302622080111178],[3.1302653330058092],436878,001,2024-11-14_23h30.04.346,intentional_bonding,2024.2.4,118.79365094186684,2024-11-14 23h30.11.711027 +0530,
0.1,1000,unexp,24,4,2,space,0.40777874999912456,None,"
30",1,[0.8630120409943629],[0.8630150829994818],2,4,24,0,230.05221154200262,,230.0433911250002,230.05221154200262,232.0447204580123,233.0381259170099,234.04461020800227,234.45427008300612,space,0.40777874999912456,None,234.45471716701286,0.09909308300120756,0.3982869579922408,234.85776454200095,234.85979770800623,234.88016929200967,234.88016929200967,234.88016929200967,235.7435081670119,"
30",1,[0.8630120409943629],[0.8630150829994818],436878,001,2024-11-14_23h30.04.346,intentional_bonding,2024.2.4,118.79365094186684,2024-11-14 23h30.11.711027 +0530,
0.7,1000,unexp,25,5,2,space,0.9072588749986608,None,"
56",1,[2.0343921669991687],[2.0343947500077775],2,5,25,2,235.75192808300199,,235.74363620800432,235.75192808300199,237.74311225001293,238.7380458330008,239.73761870800809,240.65563891700003,space,0.9072588749986608,None,240.6567415830068,0.7051144169963663,1.0055761249968782,241.6662412500009,241.66932158300187,241.69209833300556,241.69209833300556,241.69209833300556,243.726819042,"
56",1,[2.0343921669991687],[2.0343947500077775],436878,001,2024-11-14_23h30.04.346,intentional_bonding,2024.2.4,118.79365094186684,2024-11-14 23h30.11.711027 +0530,
0.4,1000,unexp,26,6,2,space,0.35948041699884925,None,"
38",1,[2.3117705829936313],[2.3117729579971638],2,6,26,4,243.73522120800044,,243.7269500830007,243.73522120800044,245.72644166700775,246.73680475000583,247.73031725001056,248.09730295800546,space,0.35948041699884925,None,248.09806675001164,0.4055794589949073,0.7050857919966802,248.8079148750112,248.81039300000702,248.83137012500083,248.83137012500083,248.83137012500083,251.14346650001244,"
38",1,[2.3117705829936313],[2.3117729579971638],436878,001,2024-11-14_23h30.04.346,intentional_bonding,2024.2.4,118.79365094186684,2024-11-14 23h30.11.711027 +0530,
0.1,400,exp,27,7,2,space,2.895160542000667,None,"
900",1,[2.251514125004178],[2.2515166250086622],2,7,27,6,251.15197245801392,,251.1435887920088,251.15197245801392,253.14318050000293,254.13890933300718,255.13672779200715,258.03921616700245,space,2.895160542000667,None,258.0395758750092,0.10447425000893418,0.4046544169978006,258.4487859580113,258.4508873750019,258.47460300000967,258.47460300000967,258.47460300000967,260.7264713750046,"
900",1,[2.251514125004178],[2.2515166250086622],436878,001,2024-11-14_23h30.04.346,intentional_bonding,2024.2.4,118.79365094186684,2024-11-14 23h30.11.711027 +0530,
0.1,1000,unexp,28,8,2,space,0.16918858399731107,None,"
35",1,[1.3004382499930216],[1.3004407919943333],2,8,28,3,260.73530062500504,,260.7265980830125,260.73530062500504,262.7280360420118,263.7210127920116,264.7187016670068,264.89536979200784,space,0.16918858399731107,None,264.8957386250113,0.10051400000520516,0.40705458300362807,265.3033219580102,265.3054022080032,265.3258521670068,265.3258521670068,265.3258521670068,266.62664287500957,"
35",1,[1.3004382499930216],[1.3004407919943333],436878,001,2024-11-14_23h30.04.346,intentional_bonding,2024.2.4,118.79365094186684,2024-11-14 23h30.11.711027 +0530,
0.7,400,exp,29,9,2,space,0.05347487499238923,None,"
49",1,[2.7685759580053855],[2.7685791660042014],2,9,29,8,266.6351290830062,,266.62676750001265,266.6351290830062,268.62785929201345,269.622325208009,270.6198012500099,270.6781268330087,space,0.05347487499238923,None,270.6784940420039,0.6996830000134651,0.9994699170056265,271.68292083300184,271.6853492920054,271.70773900000495,271.70773900000495,271.70773900000495,274.47666325001046,"
49",1,[2.7685759580053855],[2.7685791660042014],436878,001,2024-11-14_23h30.04.346,intentional_bonding,2024.2.4,118.79365094186684,2024-11-14 23h30.11.711027 +0530,
