delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,Fixation.stopped,Polygon.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,display_text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.4,1000,unexp,10,0,1,space,1.5420212499884656,None,"
600",1,[1.3293173749989364],[1.3293204159999732],1,0,10,1,81.96823633399617,,81.95964954199735,81.96823633399617,83.95909099999699,84.95359854199341,85.96932216700225,87.51933199999621,space,1.5420212499884656,None,87.51974695899116,0.4003198330028681,0.7066362080076942,88.2265250000055,88.22797695899499,88.24593637499493,88.24593637499493,88.24593637499493,89.57554770899878,"
600",1,[1.3293173749989364],[1.3293204159999732],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.7,400,exp,11,1,1,space,0.5982830840075621,None,"
40",1,[1.37058133300161],[1.370584250005777],1,1,11,5,89.5844747920055,,89.57566474999476,89.5844747920055,91.57791675000044,92.571826667001,93.5696380839945,94.1710182090028,space,0.5982830840075621,None,94.17185358400457,0.7061634160054382,1.0056029580009636,95.18150908399548,95.18426308399648,95.20475804200396,95.20475804200396,95.20475804200396,96.57569137499377,"
40",1,[1.37058133300161],[1.370584250005777],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.7,400,exp,12,2,1,space,0.623708583007101,None,"
20",1,[1.689763792004669],[1.6897662920091534],1,2,12,8,96.58460499999637,,96.57582229199761,96.58460499999637,98.57388079199882,99.57078245899174,100.56799654199858,101.1950718750013,space,0.623708583007101,None,101.1958202090027,0.706756208994193,1.0084672090015374,102.20695158399758,102.20986937500129,102.23616741699516,102.23616741699516,102.23616741699516,103.9262402089953,"
20",1,[1.689763792004669],[1.6897662920091534],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.1,400,exp,13,3,1,space,0.30968100001337007,None,"
98",1,[3.168243958003586],[3.168247000008705],1,3,13,6,103.93439908399887,,103.92641345900483,103.93439908399887,105.9263925839914,106.92177683400223,107.91822916700039,108.23748916700424,space,0.30968100001337007,None,108.23902145899774,0.10664124999311753,0.414070291997632,108.65232970900252,108.65371879200393,108.67431095900247,108.67431095900247,108.67431095900247,111.84283766700537,"
98",1,[3.168243958003586],[3.168247000008705],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.4,400,exp,14,4,1,space,2.2043452090001665,None,"
300",1,[1.5170292090042494],[1.517031750001479],1,4,14,7,111.8510948339972,,111.84297904200503,111.8510948339972,113.8428161250049,114.83857529200031,115.83469062499353,118.04470379199483,space,2.2043452090001665,None,118.04517883399967,0.39929566699720453,0.7069294169923523,118.75255804200424,118.75456579199817,118.77543154200248,118.77543154200248,118.77543154200248,120.29276829199807,"
300",1,[1.5170292090042494],[1.517031750001479],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.7,1000,unexp,15,5,1,space,0.37550545900012366,None,"
400",1,[1.2384046250081155],[1.2384077080059797],1,5,15,2,120.30138104199432,,120.29289566699299,120.30138104199432,122.29402074999234,123.30258725000022,124.2859661669936,124.67019854199316,space,0.37550545900012366,None,124.67068745900178,0.7062916669965489,1.006197875001817,125.68145779200131,125.6841397919925,125.7040639170009,125.7040639170009,125.7040639170009,126.94286170900159,"
400",1,[1.2384046250081155],[1.2384077080059797],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.1,1000,unexp,16,6,1,space,1.3846410419937456,None,"
40",1,[0.9395582500001183],[0.9395608750055544],1,6,16,0,126.95103895899956,,126.94297624999308,126.95103895899956,128.94297299999744,129.95258854200074,130.93457554199267,132.32168141700095,space,1.3846410419937456,None,132.32238991699705,0.10335166699951515,0.40550004200486,132.73010200000135,132.73214029199153,132.75291316700168,132.75291316700168,132.75291316700168,133.69277570900158,"
40",1,[0.9395582500001183],[0.9395608750055544],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.4,1000,unexp,17,7,1,space,0.6065634999977192,None,"
45",1,[3.192582666990347],[3.192585707991384],1,7,17,4,133.70090720900043,,133.692895375003,133.70090720900043,135.6917908750038,136.6869206669944,137.70263866700407,138.31113533399184,space,0.6065634999977192,None,138.31201266699645,0.40699524999945424,0.7067944580048788,139.02306858399243,139.02528704199358,139.0488709170022,139.0488709170022,139.0488709170022,142.24175087499316,"
45",1,[3.192582666990347],[3.192585707991384],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.1,400,exp,18,8,1,space,0.2866642500011949,None,"
20",1,[5.64650016700034],[5.646502834002604],1,8,18,9,142.25087816700398,,142.24187795899343,142.25087816700398,144.241764624996,145.23858516699693,146.23518954199972,146.52945837499283,space,0.2866642500011949,None,146.5302448339935,0.10628545901272446,0.4053377090021968,146.94000729199615,146.94215537499986,146.96198091699625,146.96198091699625,146.96198091699625,152.60886354200193,"
20",1,[5.64650016700034],[5.646502834002604],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.1,1000,unexp,19,9,1,space,0.3423119999933988,None,"
50",1,[2.684762959004729],[2.684765416997834],1,9,19,3,152.61733629199443,,152.60899512500328,152.61733629199443,154.60683654199238,155.60459270900174,156.61913795900182,156.96994808399177,space,0.3423119999933988,None,156.9710490419966,0.10742712499632034,0.40695212500577327,157.3823284169921,157.38445825000235,157.40714712499175,157.40714712499175,157.40714712499175,160.09224204199563,"
50",1,[2.684762959004729],[2.684765416997834],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
