reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
49,60,89,13,6,1,l,0.25467720800043026,None,1,6,13,4,23.2430185000012,,23.231333583000378,23.2430185000012,24.224044208000123,24.224044208000123,24.24103679200016,24.4836365830015,l,0.25467720800043026,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
15,35,13,14,0,2,t,0.22919166700012283,None,2,0,14,1,24.502188375001424,,24.491387458001554,24.502188375001424,25.482342000001154,25.482342000001154,25.499053792000268,25.716645500000595,t,0.22919166700012283,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
27,50,21,15,1,2,t,0.3460950410008081,None,2,1,15,2,25.734260333001657,,25.722954833001495,25.734260333001657,26.71092491700074,26.71092491700074,26.73242058300093,27.05981050000082,t,0.3460950410008081,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
67,76,119,16,2,2,l,0.1289606249993085,None,2,2,16,5,27.077045208001437,,27.06540991700058,27.077045208001437,28.062372792001042,28.062372792001042,28.074835708001046,28.194106250000914,l,0.1289606249993085,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
11,30,7,17,3,2,l,0.15095745799953875,None,2,3,17,0,28.207380750000084,,28.19935062500008,28.207380750000084,29.190124250000736,29.190124250000736,29.19818083300015,29.343252624999877,l,0.15095745799953875,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
40,55,62,18,4,2,t,0.05482704199857835,None,2,4,18,3,29.356045583001105,,29.348301042000458,29.356045583001105,30.34347633300058,30.34347633300058,30.357798042001377,30.408249957999942,t,0.05482704199857835,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
49,60,89,19,5,2,l,0.0700312919998396,None,2,5,19,4,30.420959542001583,,30.412565250000625,30.420959542001583,31.399745417000304,31.399745417000304,31.415475000001607,31.476288667001427,l,0.0700312919998396,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
78,80,162,20,6,2,t,0.017762957999366336,None,2,6,20,6,31.490130707999924,,31.481152792001012,31.490130707999924,32.47340516700024,32.47340516700024,32.48131708300025,32.50183470800039,t,0.017762957999366336,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
67,76,119,21,0,3,l,0.03257937499984109,None,3,0,21,5,32.51169900000059,,32.50573712500045,32.51169900000059,33.50814483300019,33.50814483300019,33.51789120800095,33.54453208300038,l,0.03257937499984109,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
27,50,21,22,1,3,t,0.12274299999990035,None,3,1,22,2,33.56183570800022,,33.5505085420009,33.56183570800022,34.540027875000305,34.540027875000305,34.55703141699996,34.66712508300043,t,0.12274299999990035,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
11,30,7,23,2,3,l,0.06352795800012245,None,3,2,23,0,34.680957083000976,,34.67233800000031,34.680957083000976,35.664995583001655,35.664995583001655,35.67358395800147,35.73290354200071,l,0.06352795800012245,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
49,60,89,24,3,3,l,0.07206624999889755,None,3,3,24,4,35.750301208001474,,35.73890058300094,35.750301208001474,36.731349458001205,36.731349458001205,36.7461879170005,36.80821279200063,l,0.07206624999889755,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
40,55,62,25,4,3,l,0.017639040999711142,None,3,4,25,3,36.82069520799996,,36.812480333001076,36.82069520799996,37.799292208001134,37.799292208001134,37.81555270800163,37.8258355830003,l,0.017639040999711142,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
15,35,13,26,5,3,t,0.009138999999777297,None,3,5,26,1,37.84213008300139,,37.831786667000415,37.84213008300139,38.824590542000806,38.824590542000806,38.8324846250016,38.84250229200006,t,0.009138999999777297,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
78,80,162,27,6,3,t,0.014700499999889871,None,3,6,27,6,38.855327208000745,,38.84753733300022,38.855327208000745,39.84128866700121,39.84128866700121,39.849426292001226,39.859655416999885,t,0.014700499999889871,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
27,50,21,28,0,4,l,0.007184625001173117,None,4,0,28,2,39.87231479200091,,39.8649058330011,39.87231479200091,40.866094208000504,40.866094208000504,40.866094208000504,40.877173208000386,l,0.007184625001173117,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
78,80,162,29,1,4,l,0.06641250000029686,None,4,1,29,6,40.89418633300011,,40.88278325000101,40.89418633300011,41.877591125001345,41.877591125001345,41.89124158300001,41.95970529200167,l,0.06641250000029686,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
67,76,119,30,2,4,l,0.07540745900041657,None,4,2,30,5,41.97366845800025,,41.964520375000575,41.97366845800025,42.9586168750011,42.9586168750011,42.96637520800141,43.04232675000094,l,0.07540745900041657,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
40,55,62,31,3,4,t,None,None,4,3,31,3,43.054148083001564,,43.04624220799997,43.054148083001564,44.057255333000285,44.057255333000285,44.074709250000524,44.10881408300156,t,None,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
15,35,13,32,4,4,t,0.03279037500033155,None,4,4,32,1,44.12379087500085,,44.1147518329999,44.12379087500085,45.10796854200089,45.10796854200089,45.11589158300012,45.14340720800101,t,0.03279037500033155,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
49,60,89,33,5,4,l,0.04988445799972396,None,4,5,33,4,45.15604158300084,,45.147777417001635,45.15604158300084,46.14111862500067,46.14111862500067,46.14886525000111,46.193414917001064,l,0.04988445799972396,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
11,30,7,34,6,4,t,0.022197208998477436,None,4,6,34,0,46.20685125000091,,46.19777379200059,46.20685125000091,47.190035292000175,47.190035292000175,47.19945766700039,47.21730516700154,t,0.022197208998477436,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
49,60,89,35,0,5,t,0.1048562080013653,None,5,0,35,4,47.232350125001176,,47.22336666699994,47.232350125001176,48.21068000000014,48.21068000000014,48.23241058300118,48.317715333001615,t,0.1048562080013653,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
78,80,162,36,1,5,t,0.11430487500001618,None,5,1,36,6,48.33019475000037,,48.3220241250001,48.33019475000037,49.31586079200133,49.31586079200133,49.32464583300134,49.43217570800152,t,0.11430487500001618,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
27,50,21,37,2,5,t,0.09699808299956203,None,5,2,37,2,49.44480816700161,,49.43657279200124,49.44480816700161,50.43519666700013,50.43519666700013,50.44271408300119,50.53346529200098,t,0.09699808299956203,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
40,55,62,38,3,5,t,0.0752277920000779,None,5,3,38,3,50.5455357080009,,50.537533250000706,50.5455357080009,51.53166837500066,51.53166837500066,51.54457037500106,51.61084516700066,t,0.0752277920000779,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
15,35,13,39,4,5,t,0.0171667909999087,None,5,4,39,1,51.62643812500028,,51.6168619580003,51.62643812500028,52.608306292000634,52.608306292000634,52.64065891700011,52.62745320800059,t,0.0171667909999087,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
67,76,119,40,5,5,t,0.05827020800097671,None,5,5,40,5,52.64065891700011,,52.63153370800137,52.64065891700011,53.62663900000007,53.62663900000007,53.64090683300128,53.693542875000276,t,0.05827020800097671,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
11,30,7,41,6,5,l,0.02440566699988267,None,5,6,41,0,53.70821929200065,,53.69886079200114,53.70821929200065,54.68984916699992,54.68984916699992,54.7077050830012,54.72357454200028,l,0.02440566699988267,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
11,30,7,42,0,6,l,0.10818145800112688,None,6,0,42,0,54.731424208001044,,54.72378991700134,54.731424208001044,55.72414837500037,55.72414837500037,55.73195745800149,55.84242866700151,l,0.10818145800112688,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
67,76,119,43,1,6,l,0.11676125000121829,None,6,1,43,5,55.85715170799995,,55.847842167000636,55.85715170799995,56.846801792000406,56.846801792000406,56.85647858300035,56.96691062500031,l,0.11676125000121829,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
40,55,62,44,2,6,l,1.5066687079997791,None,6,2,44,3,56.98074629200164,,56.97251516700089,56.98074629200164,57.96678400000019,57.96678400000019,57.9752459170013,59.47678879200066,l,1.5066687079997791,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
27,50,21,45,3,6,l,0.08966541699919617,None,6,3,45,2,59.494364958000006,,59.482569792000504,59.494364958000006,60.47489070800111,60.47489070800111,60.49199000000044,60.567508042000554,l,0.08966541699919617,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
78,80,162,46,4,6,l,0.05492937499911932,None,6,4,46,6,60.5842949580001,,60.574018042001626,60.5842949580001,61.565614167000604,61.565614167000604,61.58212070800073,61.6252625420002,l,0.05492937499911932,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
15,35,13,47,5,6,l,0.09641554200061364,None,6,5,47,1,61.638724207999985,,61.63078058300016,61.638724207999985,62.61584241700075,62.61584241700075,62.63225662500008,62.716820625000764,l,0.09641554200061364,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
49,60,89,48,6,6,t,0.061285083000257146,None,6,6,48,4,62.72928979200151,,62.72137595800086,62.72928979200151,63.72186191700166,63.72186191700166,63.73015441700045,63.79435866700078,t,0.061285083000257146,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
49,60,89,49,0,7,l,0.025043834000825882,None,7,0,49,4,63.80761304200132,,63.79457770800036,63.80761304200132,64.78977758300061,64.78977758300061,64.80655275000026,64.8256166250012,l,0.025043834000825882,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
27,50,21,50,1,7,l,0.09827945799952431,None,7,1,50,2,64.83798366700103,,64.83034300000145,64.83798366700103,65.82778404200144,65.82778404200144,65.84078791700085,65.93408995800019,l,0.09827945799952431,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
40,55,62,51,2,7,l,0.09296125000037136,None,7,2,51,3,65.94754354200086,,65.93932154200047,65.94754354200086,66.94090145800146,66.94090145800146,66.94715895800073,67.04221745799987,l,0.09296125000037136,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
15,35,13,52,3,7,l,0.08631270799924096,None,7,3,52,1,67.05351820800024,,67.04584158300167,67.05351820800024,68.04918312500013,68.04918312500013,68.04918312500013,68.14158937499997,l,0.08631270799924096,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
11,30,7,53,4,7,t,0.028877458000351908,None,7,4,53,0,68.15444170800038,,68.14626300000054,68.15444170800038,69.13250566700117,69.13250566700117,69.15168979200098,69.17630575000112,t,0.028877458000351908,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
67,76,119,54,5,7,l,0.006447834000937291,None,7,5,54,5,69.18779420800092,,69.18043770800068,69.18779420800092,70.17306562500016,70.17306562500016,70.18075879200114,70.18267345800086,l,0.006447834000937291,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
78,80,162,55,6,7,l,0.13590137499886623,None,7,6,55,6,70.1947641250008,,70.18671825000092,70.1947641250008,71.19120137500067,71.19120137500067,71.19858750000094,71.33269075000135,l,0.13590137499886623,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
78,80,162,56,0,8,t,0.04918545799955609,None,8,0,56,6,71.35732454200115,,71.33305337500133,71.35732454200115,72.33113916700131,72.33113916700131,72.34723058300006,72.38276020800004,t,0.04918545799955609,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
15,35,13,57,1,8,t,0.1252729999996518,None,8,1,57,1,72.39504079200015,,72.38720929200099,72.39504079200015,73.38165595800092,73.38165595800092,73.39021620800122,73.50918291700145,t,0.1252729999996518,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
40,55,62,58,2,8,t,0.06685591600034968,None,8,2,58,3,73.52137691700045,,73.51394016700033,73.52137691700045,74.506427833001,74.506427833001,74.51546645800045,74.58262150000155,t,0.06685591600034968,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
11,30,7,59,3,8,l,3.4761831249998068,None,8,3,59,0,74.59488349999992,,74.58720829200138,74.59488349999992,75.58144312500008,75.58144312500008,75.59002570800112,79.0667684580003,l,3.4761831249998068,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
27,50,21,60,4,8,l,0.22639608300050895,None,8,4,60,2,79.08319020800081,,79.07357866700113,79.08319020800081,80.06608733300163,80.06608733300163,80.07483979200151,80.30007387500154,l,0.22639608300050895,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
67,76,119,61,5,8,l,0.33971916699920257,None,8,5,61,5,80.31791925000107,,80.30689845800043,80.31791925000107,81.29829179199987,81.29829179199987,81.3244375000013,81.6430292920013,l,0.33971916699920257,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
49,60,89,62,6,8,t,1.1856103749996691,None,8,6,62,4,81.65797629200097,,81.64915458300129,81.65797629200097,82.64145116700092,82.64145116700092,82.6503031250013,83.83391037500041,t,1.1856103749996691,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
40,55,62,63,0,9,t,0.04140075000032084,None,9,0,63,3,83.85096908300147,,83.84046112500073,83.85096908300147,84.82751975000065,84.82751975000065,84.84658541700082,84.8749694170001,t,0.04140075000032084,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
15,35,13,64,1,9,t,0.12038445800135378,None,9,1,64,1,84.88773637500162,,84.87933475000136,84.88773637500162,85.87462979200063,85.87462979200063,85.8912060420007,85.99779137500082,t,0.12038445800135378,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
67,76,119,65,2,9,t,0.05161837500054389,None,9,2,65,5,86.01031629200043,,86.00153537500046,86.01031629200043,86.98968120800055,86.98968120800055,87.00699791700026,87.05036741700133,t,0.05161837500054389,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
49,60,89,66,3,9,l,0.07766479200108733,None,9,3,66,4,87.0664747080009,,87.0569517920012,87.0664747080009,88.04824829200152,88.04824829200152,88.06525662500098,88.13104575000034,l,0.07766479200108733,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
11,30,7,67,4,9,l,0.021493958000064595,None,9,4,67,0,88.14428933300042,,88.13599066700044,88.14428933300042,89.12340720800057,89.12340720800057,89.14028058300028,89.14995320800153,l,0.021493958000064595,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
78,80,162,68,5,9,l,0.04877945899897895,None,9,5,68,6,89.16303445800077,,89.15489912500016,89.16303445800077,90.14129120800135,90.14129120800135,90.15674033300093,90.20026116700137,l,0.04877945899897895,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
27,50,21,69,6,9,t,0.057956083001045045,None,9,6,69,2,90.21339537499989,,90.20526208299998,90.21339537499989,91.20644070800154,91.20644070800154,91.21458574999997,91.26657879200138,t,0.057956083001045045,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
78,80,162,70,0,10,t,0.037800791000336176,None,10,0,70,6,91.27862645800087,,91.27095566700154,91.27862645800087,92.26450125000156,92.26450125000156,92.27327333300127,92.30890329200156,t,0.037800791000336176,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
15,35,13,71,1,10,t,0.2121752920011204,None,10,1,71,1,92.32572995800001,,92.31464470800165,92.32572995800001,93.31174279200059,93.31174279200059,93.32424929199988,93.52633087499999,t,0.2121752920011204,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
49,60,89,72,2,10,l,0.16550079100125004,None,10,2,72,4,93.53965800000151,,93.5317495420004,93.53965800000151,94.52709375000086,94.52709375000086,94.54057487499995,94.70022520800012,l,0.16550079100125004,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
11,30,7,73,3,10,l,0.06726379199972143,None,10,3,73,0,94.71375129199987,,94.70552404200134,94.71375129199987,95.6991405000008,95.6991405000008,95.70788516700122,95.77627079200101,l,0.06726379199972143,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
67,76,119,74,4,10,l,0.016110499998831074,None,10,4,74,5,95.78812237500097,,95.78043941700162,95.78812237500097,96.78220000000147,96.78220000000147,96.78220000000147,96.801129417001,l,0.016110499998831074,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
27,50,21,75,5,10,t,0.12306962500042573,None,10,5,75,2,96.81914000000143,,96.80769483299991,96.81914000000143,97.80705641700115,97.80705641700115,97.8239767920004,97.94210833300167,t,0.12306962500042573,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
40,55,62,76,6,10,t,0.05520925000018906,None,10,6,76,3,97.95613395800137,,97.9467297500014,97.95613395800137,98.93984179200015,98.93984179200015,98.94784979200085,98.9992502920013,t,0.05520925000018906,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
40,55,62,77,0,11,t,0.06493104200126254,None,11,0,77,3,99.01080820800053,,98.99960408300103,99.01080820800053,99.99841858299988,99.99841858299988,100.00731141700089,100.06721412500156,t,0.06493104200126254,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
11,30,7,78,1,11,t,0.09939441700043972,None,11,1,78,0,100.08180850000099,,100.0733484170014,100.08180850000099,101.07348466700023,101.07348466700023,101.08167287500146,101.17683220800063,t,0.09939441700043972,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
15,35,13,79,2,11,l,5.301921083000707,None,11,2,79,1,101.19039300000077,,101.18148383300104,101.19039300000077,102.17400191700108,102.17400191700108,102.18211908300145,107.48399100000097,l,5.301921083000707,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
49,60,89,80,3,11,t,0.35414183299872093,None,11,3,80,4,107.50198420800007,,107.49040108300142,107.50198420800007,108.48694320800132,108.48694320800132,108.49511837499995,108.84450595800081,t,0.35414183299872093,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
27,50,21,81,4,11,t,0.04925229199943715,None,11,4,81,2,108.86232204200132,,108.8505094580014,108.86232204200132,109.84054783300053,109.84054783300053,109.85773683300067,109.89319337500092,t,0.04925229199943715,None,1,001,2024-11-30_15h00.57.359,Delay Discounting,2024.2.4,119.17933065272366,2024-11-30 15h01.05.641411 +0530,
