6.9603 	INFO 	Loaded monitor calibration from ['2024_10_29 21:52']
7.1366 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f7918b773a0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f7918b77340>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f792ab9ceb0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([3420, 2224]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.1366 	EXP 	window1: backgroundImage = ''
7.1366 	EXP 	window1: backgroundFit = 'none'
7.1490 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.1501 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.1512 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.1528 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.1545 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.1549 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.1559 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.1576 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.1579 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.1582 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.1594 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.1604 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.1614 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.1624 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.1631 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.1643 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.1654 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.1658 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.1662 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.1678 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.1681 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.1683 	DEBUG 	Uploading Texture Font fontname to graphics card
7.1712 	DEBUG 	Upload of Texture Font fontname complete
7.1764 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.1780 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.1795 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.1797 	DEBUG 	Uploading Texture Font fontname to graphics card
7.1813 	DEBUG 	Upload of Texture Font fontname complete
7.1826 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
7.1826 	EXP 	window1: recordFrameIntervals = False
7.3598 	EXP 	window1: recordFrameIntervals = True
7.5672 	EXP 	Screen (0) actual frame rate measured at 119.15Hz
7.5672 	EXP 	window1: recordFrameIntervals = False
7.5844 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
9.4269 	INFO 	keyboard.Keyboard is using iohub backend.
9.4269 	INFO 	keyboard.Keyboard is using iohub backend.
9.4269 	EXP 	Delay Discounting: status = STARTED
9.4333 	EXP 	Created Fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='Fixation', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
9.4398 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0173 	DEBUG 	Read csv file with pandas: data/Delay Discounting_Conditioning - Sheet1.csv
0.0199 	DEBUG 	Clearing unnamed columns from data/Delay Discounting_Conditioning - Sheet1.csv
0.0202 	EXP 	Imported data/Delay Discounting_Conditioning - Sheet1.csv as conditions, 7 conditions, 3 params
0.0220 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'reward_today': 78, 'future_reward': 80, 'delay': 162, 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0543 	EXP 	text: height = 0.05
0.0543 	EXP 	text: height = 0.05
0.0543 	EXP 	text: height = 0.05
0.0543 	EXP 	text: text = 'GBP 78 today or GBP 80 after 162 days'
0.0543 	EXP 	Fixation: autoDraw = True
0.7556 	DATA 	Keypress: t
1.0055 	INFO 	Keyboard events cleared
1.0050 	EXP 	text: autoDraw = True
1.0455 	EXP 	Fixation: autoDraw = False
1.2888 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'reward_today': 15, 'future_reward': 35, 'delay': 13, 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
1.3071 	DATA 	Keypress: t
1.3137 	EXP 	Fixation: autoDraw = False
1.3137 	EXP 	text: autoDraw = False
1.3137 	EXP 	text: height = 0.05
1.3137 	EXP 	text: height = 0.05
1.3137 	EXP 	text: height = 0.05
1.3137 	EXP 	text: text = 'GBP 15 today or GBP 35 after 13 days'
1.3137 	EXP 	Fixation: autoDraw = True
1.6118 	DATA 	Keypress: t
1.9749 	DATA 	Keypress: t
2.2337 	DATA 	Keypress: t
2.2867 	INFO 	Keyboard events cleared
2.2863 	EXP 	text: autoDraw = True
2.3111 	EXP 	Fixation: autoDraw = False
2.5562 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'reward_today': 11, 'future_reward': 30, 'delay': 7, 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
2.5691 	DATA 	Keypress: t
2.5756 	EXP 	Fixation: autoDraw = False
2.5756 	EXP 	text: autoDraw = False
2.5756 	EXP 	text: height = 0.05
2.5756 	EXP 	text: height = 0.05
2.5756 	EXP 	text: height = 0.05
2.5756 	EXP 	text: text = 'GBP 11 today or GBP 30 after 7 days'
2.5756 	EXP 	Fixation: autoDraw = True
2.8014 	DATA 	Keypress: l
3.0193 	DATA 	Keypress: l
3.1667 	DATA 	Keypress: l
3.3590 	DATA 	Keypress: l
3.5518 	DATA 	Keypress: l
3.5590 	INFO 	Keyboard events cleared
3.5586 	EXP 	text: autoDraw = True
3.5710 	EXP 	Fixation: autoDraw = False
3.7226 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'reward_today': 67, 'future_reward': 76, 'delay': 119, 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
3.7305 	DATA 	Keypress: l
3.7377 	EXP 	Fixation: autoDraw = False
3.7377 	EXP 	text: autoDraw = False
3.7377 	EXP 	text: height = 0.05
3.7377 	EXP 	text: height = 0.05
3.7377 	EXP 	text: height = 0.05
3.7377 	EXP 	text: text = 'GBP 67 today or GBP 76 after 119 days'
3.7377 	EXP 	Fixation: autoDraw = True
3.8842 	DATA 	Keypress: l
4.0268 	DATA 	Keypress: l
4.1252 	DATA 	Keypress: l
4.1742 	DATA 	Keypress: t
4.2929 	DATA 	Keypress: l
4.4348 	DATA 	Keypress: t
4.5823 	DATA 	Keypress: l
4.7164 	DATA 	Keypress: t
4.7247 	INFO 	Keyboard events cleared
4.7244 	EXP 	text: autoDraw = True
4.7377 	EXP 	Fixation: autoDraw = False
4.8906 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'reward_today': 49, 'future_reward': 60, 'delay': 89, 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
4.8982 	DATA 	Keypress: l
4.9041 	EXP 	Fixation: autoDraw = False
4.9041 	EXP 	text: autoDraw = False
4.9041 	EXP 	text: height = 0.05
4.9041 	EXP 	text: height = 0.05
4.9041 	EXP 	text: height = 0.05
4.9041 	EXP 	text: text = 'GBP 49 today or GBP 60 after 89 days'
4.9041 	EXP 	Fixation: autoDraw = True
4.9755 	DATA 	Keypress: t
5.1255 	DATA 	Keypress: l
5.2167 	DATA 	Keypress: t
5.3826 	DATA 	Keypress: l
5.4786 	DATA 	Keypress: t
5.6580 	DATA 	Keypress: l
5.7750 	DATA 	Keypress: t
5.8914 	INFO 	Keyboard events cleared
5.8910 	EXP 	text: autoDraw = True
5.9043 	EXP 	Fixation: autoDraw = False
5.9143 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'reward_today': 27, 'future_reward': 50, 'delay': 21, 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
5.9229 	DATA 	Keypress: l
5.9291 	EXP 	Fixation: autoDraw = False
5.9291 	EXP 	text: autoDraw = False
5.9291 	EXP 	text: height = 0.05
5.9291 	EXP 	text: height = 0.05
5.9291 	EXP 	text: height = 0.05
5.9291 	EXP 	text: text = 'GBP 27 today or GBP 50 after 21 days'
5.9291 	EXP 	Fixation: autoDraw = True
6.0562 	DATA 	Keypress: t
6.2097 	DATA 	Keypress: l
6.3682 	DATA 	Keypress: t
6.5086 	DATA 	Keypress: l
6.6755 	DATA 	Keypress: t
6.8259 	DATA 	Keypress: l
6.8992 	DATA 	Keypress: t
6.9214 	INFO 	Keyboard events cleared
6.9209 	EXP 	text: autoDraw = True
6.9294 	EXP 	Fixation: autoDraw = False
7.0800 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'reward_today': 40, 'future_reward': 55, 'delay': 62, 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
7.0868 	DATA 	Keypress: l
7.0931 	EXP 	Fixation: autoDraw = False
7.0931 	EXP 	text: autoDraw = False
7.0931 	EXP 	text: height = 0.05
7.0931 	EXP 	text: height = 0.05
7.0931 	EXP 	text: height = 0.05
7.0931 	EXP 	text: text = 'GBP 40 today or GBP 55 after 62 days'
7.0931 	EXP 	Fixation: autoDraw = True
7.1901 	DATA 	Keypress: t
7.3153 	DATA 	Keypress: l
7.3912 	DATA 	Keypress: t
7.5397 	DATA 	Keypress: l
7.6761 	DATA 	Keypress: t
7.7761 	DATA 	Keypress: l
7.9583 	DATA 	Keypress: t
7.9986 	DATA 	Keypress: l
8.0800 	INFO 	Keyboard events cleared
8.0796 	EXP 	text: autoDraw = True
8.0881 	EXP 	Fixation: autoDraw = False
8.1646 	EXP 	New trial (rep=1, index=0): <Trial 7 (0 in rep 1) data={'reward_today': 27, 'future_reward': 50, 'delay': 21, 'thisN': 7, 'thisTrialN': 0, 'thisRepN': 1}>
8.1725 	DATA 	Keypress: t
8.1787 	EXP 	Fixation: autoDraw = False
8.1787 	EXP 	text: autoDraw = False
8.1787 	EXP 	text: height = 0.05
8.1787 	EXP 	text: height = 0.05
8.1787 	EXP 	text: height = 0.05
8.1787 	EXP 	text: text = 'GBP 27 today or GBP 50 after 21 days'
8.1787 	EXP 	Fixation: autoDraw = True
8.2582 	DATA 	Keypress: l
8.3988 	DATA 	Keypress: t
8.5276 	DATA 	Keypress: l
8.6600 	DATA 	Keypress: t
8.7931 	DATA 	Keypress: l
8.9008 	DATA 	Keypress: t
9.0594 	DATA 	Keypress: l
9.1546 	DATA 	Keypress: t
9.1623 	INFO 	Keyboard events cleared
9.1619 	EXP 	text: autoDraw = True
9.1708 	EXP 	Fixation: autoDraw = False
9.2795 	EXP 	New trial (rep=1, index=1): <Trial 8 (1 in rep 1) data={'reward_today': 40, 'future_reward': 55, 'delay': 62, 'thisN': 8, 'thisTrialN': 1, 'thisRepN': 1}>
9.2862 	DATA 	Keypress: l
9.2925 	EXP 	Fixation: autoDraw = False
9.2925 	EXP 	text: autoDraw = False
9.2925 	EXP 	text: height = 0.05
9.2925 	EXP 	text: height = 0.05
9.2925 	EXP 	text: height = 0.05
9.2925 	EXP 	text: text = 'GBP 40 today or GBP 55 after 62 days'
9.2925 	EXP 	Fixation: autoDraw = True
9.4227 	DATA 	Keypress: t
9.5593 	DATA 	Keypress: l
9.6500 	DATA 	Keypress: t
9.7816 	DATA 	Keypress: l
9.8817 	DATA 	Keypress: t
10.0260 	DATA 	Keypress: l
10.1249 	DATA 	Keypress: t
10.2494 	DATA 	Keypress: l
10.2780 	INFO 	Keyboard events cleared
10.2778 	EXP 	text: autoDraw = True
10.2861 	EXP 	Fixation: autoDraw = False
10.3296 	EXP 	New trial (rep=1, index=2): <Trial 9 (2 in rep 1) data={'reward_today': 67, 'future_reward': 76, 'delay': 119, 'thisN': 9, 'thisTrialN': 2, 'thisRepN': 1}>
10.3354 	DATA 	Keypress: t
10.3412 	EXP 	Fixation: autoDraw = False
10.3412 	EXP 	text: autoDraw = False
10.3412 	EXP 	text: height = 0.05
10.3412 	EXP 	text: height = 0.05
10.3412 	EXP 	text: height = 0.05
10.3412 	EXP 	text: text = 'GBP 67 today or GBP 76 after 119 days'
10.3412 	EXP 	Fixation: autoDraw = True
10.4654 	DATA 	Keypress: l
10.5753 	DATA 	Keypress: t
10.6929 	DATA 	Keypress: l
10.8664 	DATA 	Keypress: t
10.9837 	DATA 	Keypress: l
11.2085 	DATA 	Keypress: l
11.3283 	INFO 	Keyboard events cleared
11.3279 	EXP 	text: autoDraw = True
11.3332 	DATA 	Keypress: t
11.3408 	EXP 	Fixation: autoDraw = False
11.4306 	EXP 	New trial (rep=1, index=3): <Trial 10 (3 in rep 1) data={'reward_today': 49, 'future_reward': 60, 'delay': 89, 'thisN': 10, 'thisTrialN': 3, 'thisRepN': 1}>
11.4438 	EXP 	Fixation: autoDraw = False
11.4438 	EXP 	text: autoDraw = False
11.4438 	EXP 	text: height = 0.05
11.4438 	EXP 	text: height = 0.05
11.4438 	EXP 	text: height = 0.05
11.4438 	EXP 	text: text = 'GBP 49 today or GBP 60 after 89 days'
11.4438 	EXP 	Fixation: autoDraw = True
11.4464 	DATA 	Keypress: l
11.5747 	DATA 	Keypress: t
11.6627 	DATA 	Keypress: l
11.7825 	DATA 	Keypress: t
11.8915 	DATA 	Keypress: l
11.9980 	DATA 	Keypress: t
12.1261 	DATA 	Keypress: l
12.2253 	DATA 	Keypress: t
12.3501 	DATA 	Keypress: l
12.4204 	DATA 	Keypress: t
12.4271 	INFO 	Keyboard events cleared
12.4268 	EXP 	text: autoDraw = True
12.4372 	EXP 	Fixation: autoDraw = False
12.5562 	EXP 	New trial (rep=1, index=4): <Trial 11 (4 in rep 1) data={'reward_today': 78, 'future_reward': 80, 'delay': 162, 'thisN': 11, 'thisTrialN': 4, 'thisRepN': 1}>
12.5628 	DATA 	Keypress: l
12.5684 	EXP 	Fixation: autoDraw = False
12.5684 	EXP 	text: autoDraw = False
12.5684 	EXP 	text: height = 0.05
12.5684 	EXP 	text: height = 0.05
12.5684 	EXP 	text: height = 0.05
12.5684 	EXP 	text: text = 'GBP 78 today or GBP 80 after 162 days'
12.5684 	EXP 	Fixation: autoDraw = True
12.6422 	DATA 	Keypress: t
12.7846 	DATA 	Keypress: l
12.8429 	DATA 	Keypress: t
12.9771 	DATA 	Keypress: l
13.0441 	DATA 	Keypress: t
13.1692 	DATA 	Keypress: l
13.2236 	DATA 	Keypress: t
13.3997 	DATA 	Keypress: t
13.4806 	DATA 	Keypress: l
13.5539 	INFO 	Keyboard events cleared
13.5535 	EXP 	text: autoDraw = True
13.5614 	EXP 	Fixation: autoDraw = False
13.5636 	EXP 	New trial (rep=1, index=5): <Trial 12 (5 in rep 1) data={'reward_today': 11, 'future_reward': 30, 'delay': 7, 'thisN': 12, 'thisTrialN': 5, 'thisRepN': 1}>
13.5699 	DATA 	Keypress: t
13.5752 	EXP 	Fixation: autoDraw = False
13.5752 	EXP 	text: autoDraw = False
13.5752 	EXP 	text: height = 0.05
13.5752 	EXP 	text: height = 0.05
13.5752 	EXP 	text: height = 0.05
13.5752 	EXP 	text: text = 'GBP 11 today or GBP 30 after 7 days'
13.5752 	EXP 	Fixation: autoDraw = True
13.6748 	DATA 	Keypress: l
13.7271 	DATA 	Keypress: t
13.8569 	DATA 	Keypress: l
13.9289 	DATA 	Keypress: t
14.0412 	DATA 	Keypress: l
14.0742 	DATA 	Keypress: t
14.2085 	DATA 	Keypress: l
14.2639 	DATA 	Keypress: t
14.3502 	DATA 	Keypress: l
14.4269 	DATA 	Keypress: t
14.5085 	DATA 	Keypress: l
14.5632 	INFO 	Keyboard events cleared
14.5627 	EXP 	text: autoDraw = True
14.5714 	EXP 	Fixation: autoDraw = False
14.6389 	EXP 	New trial (rep=1, index=6): <Trial 13 (6 in rep 1) data={'reward_today': 15, 'future_reward': 35, 'delay': 13, 'thisN': 13, 'thisTrialN': 6, 'thisRepN': 1}>
14.6448 	DATA 	Keypress: t
14.6512 	EXP 	Fixation: autoDraw = False
14.6512 	EXP 	text: autoDraw = False
14.6512 	EXP 	text: height = 0.05
14.6512 	EXP 	text: height = 0.05
14.6512 	EXP 	text: height = 0.05
14.6512 	EXP 	text: text = 'GBP 15 today or GBP 35 after 13 days'
14.6512 	EXP 	Fixation: autoDraw = True
14.6981 	DATA 	Keypress: l
14.8325 	DATA 	Keypress: t
14.8595 	DATA 	Keypress: l
14.9761 	DATA 	Keypress: t
15.0491 	DATA 	Keypress: l
15.2247 	DATA 	Keypress: l
15.3131 	DATA 	Keypress: t
15.4166 	DATA 	Keypress: l
15.5240 	DATA 	Keypress: t
15.5928 	DATA 	Keypress: l
15.6367 	INFO 	Keyboard events cleared
15.6364 	EXP 	text: autoDraw = True
15.6441 	EXP 	Fixation: autoDraw = False
15.6874 	EXP 	New trial (rep=2, index=0): <Trial 14 (0 in rep 2) data={'reward_today': 40, 'future_reward': 55, 'delay': 62, 'thisN': 14, 'thisTrialN': 0, 'thisRepN': 2}>
15.6932 	DATA 	Keypress: t
15.6995 	EXP 	Fixation: autoDraw = False
15.6995 	EXP 	text: autoDraw = False
15.6995 	EXP 	text: height = 0.05
15.6995 	EXP 	text: height = 0.05
15.6995 	EXP 	text: height = 0.05
15.6995 	EXP 	text: text = 'GBP 40 today or GBP 55 after 62 days'
15.6995 	EXP 	Fixation: autoDraw = True
15.7581 	DATA 	Keypress: l
15.8735 	DATA 	Keypress: t
15.9489 	DATA 	Keypress: l
16.0478 	DATA 	Keypress: t
16.1359 	DATA 	Keypress: l
16.2576 	DATA 	Keypress: t
16.2993 	DATA 	Keypress: l
16.4258 	DATA 	Keypress: t
16.4922 	DATA 	Keypress: l
16.6087 	DATA 	Keypress: t
16.6885 	INFO 	Keyboard events cleared
16.6880 	EXP 	text: autoDraw = True
16.6934 	DATA 	Keypress: l
16.7039 	EXP 	Fixation: autoDraw = False
16.7461 	EXP 	New trial (rep=2, index=1): <Trial 15 (1 in rep 2) data={'reward_today': 11, 'future_reward': 30, 'delay': 7, 'thisN': 15, 'thisTrialN': 1, 'thisRepN': 2}>
16.7566 	EXP 	Fixation: autoDraw = False
16.7566 	EXP 	text: autoDraw = False
16.7566 	EXP 	text: height = 0.05
16.7566 	EXP 	text: height = 0.05
