16.5402 	INFO 	Loaded monitor calibration from ['2024_10_29 21:52']
16.6987 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fec09dd75b0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fec09dd7520>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7febfb08bf40>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([3420, 2224]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
16.6987 	EXP 	window1: backgroundImage = ''
16.6987 	EXP 	window1: backgroundFit = 'none'
16.7068 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.7078 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.7089 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.7105 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.7120 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.7124 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.7135 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.7152 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.7153 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.7155 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.7167 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.7177 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.7188 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.7198 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.7206 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.7218 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.7229 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
