reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
49,60,89,19,5,2,l,0.05451020799955586,None,2,5,19,4,26.75902991700059,,26.747683999999936,26.75902991700059,27.741302542000994,27.741302542000994,27.75819945799958,27.80030083299971,l,0.05451020799955586,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
27,50,21,20,6,2,t,0.057617708000179846,None,2,6,20,2,27.81300037500114,,27.804762792000474,27.81300037500114,28.791258500001277,28.791258500001277,28.80925045799995,28.860536750000392,t,0.057617708000179846,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
15,35,13,21,0,3,t,0.11441066699990188,None,3,0,21,1,28.87329624999984,,28.86538370800008,28.87329624999984,29.86058758299987,29.86058758299987,29.867501042001095,29.97799729200051,t,0.11441066699990188,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
78,80,162,22,1,3,l,0.0014638330012530787,None,3,1,22,6,29.98966633300006,,29.982045208000272,29.98966633300006,30.97471158299959,30.97471158299959,30.985494958000345,30.98621295799967,l,0.0014638330012530787,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
40,55,62,23,2,3,t,0.013300832999448176,None,3,2,23,3,30.99922095799957,,30.99072129200067,30.99922095799957,31.98492412500127,31.98492412500127,32.00900491700122,32.011116499999844,t,0.013300832999448176,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
27,50,21,24,3,3,l,0.07457591700040211,None,3,3,24,2,32.024025542001255,,32.015989792000255,32.024025542001255,33.008699083000465,33.008699083000465,33.016615374999674,33.09467008300089,l,0.07457591700040211,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
49,60,89,25,4,3,l,0.006856957999843871,None,3,4,25,4,33.107544792001136,,33.09992833300021,33.107544792001136,34.10948925000048,34.10948925000048,34.10948925000048,34.127951333000965,l,0.006856957999843871,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
11,30,7,26,5,3,l,0.11364087500078313,None,3,5,26,0,34.14085179200083,,34.133024083001146,34.14085179200083,35.129421708001246,35.129421708001246,35.14236466700095,35.24443812500067,l,0.11364087500078313,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
67,76,119,27,6,3,l,0.08311620799941011,None,3,6,27,5,35.258020208000744,,35.24887049999961,35.258020208000744,36.242296750000605,36.242296750000605,36.24842437500047,36.327566333000505,l,0.08311620799941011,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
67,76,119,28,0,4,l,0.09966966700085322,None,4,0,28,5,36.33655424999961,,36.32792616699953,36.33655424999961,37.325021124999694,37.325021124999694,37.33317354199971,37.427219041999706,l,0.09966966700085322,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
27,50,21,29,1,4,l,0.01363212499927613,None,4,1,29,2,37.43887141699997,,37.43133137500081,37.43887141699997,38.416970250000304,38.416970250000304,38.432298666999486,38.433397208000315,l,0.01363212499927613,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
78,80,162,30,2,4,l,0.0011952499990002252,None,4,2,30,6,38.44628004200058,,38.4373855419999,38.44628004200058,39.43443425000078,39.43443425000078,39.449346417000925,39.44998470800056,l,0.0011952499990002252,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
40,55,62,31,3,4,t,0.08224904199960292,None,4,3,31,3,39.46126100000038,,39.45387920800022,39.46126100000038,40.442331000000195,40.442331000000195,40.458566208000775,40.53502316699996,t,0.08224904199960292,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
11,30,7,32,4,4,t,23.353897625000172,None,4,4,32,0,40.551554667001255,,40.541474417001155,40.551554667001255,41.532853333001185,41.532853333001185,41.54883512500055,64.89300766700035,t,23.353897625000172,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
49,60,89,33,5,4,l,0.045391624998956104,None,4,5,33,4,64.91156841700104,,64.89991154200106,64.91156841700104,65.88399208299961,65.88399208299961,65.91139787500106,65.93257475000064,l,0.045391624998956104,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
15,35,13,34,6,4,t,0.04052054199928534,None,4,6,34,1,65.94573208300062,,65.93660670800091,65.94573208300062,66.9249980830009,66.9249980830009,66.9415480000007,66.97758420799983,t,0.04052054199928534,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
67,76,119,35,0,5,t,0.009003208999274648,None,5,0,35,5,66.99168591700072,,66.98255824999978,66.99168591700072,67.98393475000012,67.98393475000012,67.98393475000012,68.00443187500059,t,0.009003208999274648,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
49,60,89,36,1,5,t,0.008795957999609527,None,5,1,36,4,68.01519441700111,,68.00876266700106,68.01519441700111,68.9995117920007,68.9995117920007,69.00937800000065,69.01042187500025,t,0.008795957999609527,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
11,30,7,37,2,5,t,0.09646587499992165,None,5,2,37,0,69.02306441700057,,69.01477412500026,69.02306441700057,70.00917383300111,70.00917383300111,70.01808912500019,70.11042937499951,t,0.09646587499992165,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
27,50,21,38,3,5,t,0.06480333400031668,None,5,3,38,2,70.12421766700027,,70.1146298750009,70.12421766700027,71.11198379199959,71.11198379199959,71.12606108299951,71.18304050000006,t,0.06480333400031668,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
40,55,62,39,4,5,t,0.10535241699835751,None,5,4,39,3,71.1956099580002,,71.18754379200072,71.1956099580002,72.19279395800004,72.19279395800004,72.20897179200074,72.31145154200021,t,0.10535241699835751,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
15,35,13,40,5,5,t,0.07721891599976516,None,5,5,40,1,72.32539200000065,,72.31641820799996,72.32539200000065,73.30810562500119,73.30810562500119,73.31461750000017,73.39321733299948,t,0.07721891599976516,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
78,80,162,41,6,5,t,0.10071754099953978,None,5,6,41,6,73.40430162499979,,73.3968176670005,73.40430162499979,74.39193845800037,74.39193845800037,74.39871225000024,74.50222858300003,t,0.10071754099953978,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
15,35,13,42,0,6,l,None,None,6,0,42,1,74.5148567920005,,74.50652850000006,74.5148567920005,75.49872566700105,75.49872566700105,75.50914383300005,75.5772645420002,l,None,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
27,50,21,43,1,6,t,0.0036680829998658737,None,6,1,43,2,75.58941666700048,,75.58249187500041,75.58941666700048,76.57486508300099,76.57486508300099,76.58292820800125,76.5841045420002,t,0.0036680829998658737,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
67,76,119,44,2,6,l,0.03757058400151436,None,6,2,44,5,76.59598662499957,,76.58831833300064,76.59598662499957,77.5833443749998,77.5833443749998,77.59198758300045,77.62745316700057,l,0.03757058400151436,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
49,60,89,45,3,6,t,0.05074320799940324,None,6,3,45,4,77.64071308300117,,77.63178433299981,77.64071308300117,78.62516675000006,78.62516675000006,78.63427933300045,78.67830929199954,t,0.05074320799940324,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
40,55,62,46,4,6,t,0.044002624999848194,None,6,4,46,3,78.69193258300038,,78.68277775000024,78.69193258300038,79.67431229199974,79.67431229199974,79.68216216700057,79.72537620799994,t,0.044002624999848194,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
11,30,7,47,5,6,t,0.0007057910006551538,None,6,5,47,0,79.7366318330005,,79.72910229199988,79.7366318330005,80.7165661250001,80.7165661250001,,80.71971633300018,t,0.0007057910006551538,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
78,80,162,48,6,6,l,0.07300895800108265,None,6,6,48,6,80.73190908300057,,80.72375858300074,80.73190908300057,81.71436775000075,81.71436775000075,81.72496783300085,81.79429912500018,l,0.07300895800108265,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
27,50,21,49,0,7,t,0.10487404199921002,None,7,0,49,2,81.81058679200032,,81.80015579199971,81.81058679200032,82.79579725000076,82.79579725000076,82.80857058299989,82.91035812500013,t,0.10487404199921002,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
67,76,119,50,1,7,l,0.053487417000724236,None,7,1,50,5,82.92288504200042,,82.91466933300035,82.92288504200042,83.90747200000078,83.90747200000078,83.91447737499948,83.96715575000053,l,0.053487417000724236,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
15,35,13,51,2,7,l,0.1387765830004355,None,7,2,51,1,83.97935833300107,,83.97165475000111,83.97935833300107,84.96976887500023,84.96976887500023,84.97759125000084,85.11108837500069,l,0.1387765830004355,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
49,60,89,52,3,7,t,0.0902517499998794,None,7,3,52,4,85.12497575000089,,85.11603337499946,85.12497575000089,86.10922058300093,86.10922058300093,86.11743512500107,86.21092908300125,t,0.0902517499998794,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
78,80,162,53,4,7,l,0.020792792000065674,None,7,4,53,6,86.22319854200032,,86.21547162500065,86.22319854200032,87.20803725000042,87.20803725000042,87.21579258299971,87.23343979200035,l,0.020792792000065674,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
40,55,62,54,5,7,t,0.07349062499997672,None,7,5,54,3,87.24559045800015,,87.23717787500027,87.24559045800015,88.2338629170008,88.2338629170008,88.24180333299955,88.31026266700064,t,0.07349062499997672,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
11,30,7,55,6,7,l,0.010039832999609644,None,7,6,55,0,88.32249604200115,,88.31440912499966,88.32249604200115,89.30970679200072,89.30970679200072,89.32567816700066,89.3280394579997,l,0.010039832999609644,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
78,80,162,56,0,8,t,0.14451329099938448,None,8,0,56,6,89.34443337500124,,89.33366441700127,89.34443337500124,90.33020412500082,90.33020412500082,90.34206825000001,90.48493666700051,t,0.14451329099938448,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
49,60,89,57,1,8,t,0.12647487499998533,None,8,1,57,4,90.49959891700018,,90.49129175000053,90.49959891700018,91.4784274169997,91.4784274169997,91.49792295800034,91.60875912499978,t,0.12647487499998533,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
11,30,7,58,2,8,t,0.12069829200117965,None,8,2,58,0,91.62204650000058,,91.61274437500106,91.62204650000058,92.61230570800035,92.61230570800035,92.62561245799952,92.74279237500014,t,0.12069829200117965,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
67,76,119,59,3,8,t,0.035501708000083454,None,8,3,59,5,92.7544628329997,,92.74690945800103,92.7544628329997,93.73335550000047,93.73335550000047,93.74893879199954,93.77699374999975,t,0.035501708000083454,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
15,35,13,60,4,8,t,0.043148292001205846,None,8,4,60,1,93.78983383299965,,93.78206016700096,93.78983383299965,94.77510458300094,94.77510458300094,94.78341979200013,94.82668829199974,t,0.043148292001205846,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
27,50,21,61,5,8,l,0.19571745800021745,None,8,5,61,2,94.83935162499984,,94.83173754200106,94.83935162499984,95.83357666700067,95.83357666700067,95.83357666700067,96.03355379200002,l,0.19571745800021745,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
40,55,62,62,6,8,l,0.09316887500062876,None,8,6,62,3,96.04608633300086,,96.0384954580004,96.04608633300086,97.04189487500116,97.04189487500116,97.04876162500113,97.1448766249996,l,0.09316887500062876,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
78,80,162,63,0,9,l,0.00982549999935145,None,9,0,63,6,97.1596884999999,,97.15037145800125,97.1596884999999,98.14115062500059,98.14115062500059,98.15802475000055,98.16003433300102,l,0.00982549999935145,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
40,55,62,64,1,9,t,0.041279208000560175,None,9,1,64,3,98.17459108299954,,98.16513537500032,98.17459108299954,99.16935679200105,99.16935679200105,99.16935679200105,99.21856633300013,t,0.041279208000560175,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
27,50,21,65,2,9,t,0.020193791000565398,None,9,2,65,2,99.23247595800058,,99.22419970800001,99.23247595800058,100.21673550000014,100.21673550000014,100.22514958300053,100.24250112499976,t,0.020193791000565398,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
49,60,89,66,3,9,l,0.0009315839997725561,None,9,3,66,4,100.2540695000007,,100.24645874999987,100.2540695000007,101.23991295800079,101.23991295800079,101.24673237500065,101.24784095799987,l,0.0009315839997725561,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
15,35,13,67,4,9,t,0.0010104579996550456,None,9,4,67,1,101.27525770800094,,101.25167524999961,101.27525770800094,102.2505540000002,102.2505540000002,102.27229829200041,102.26051220800036,t,0.0010104579996550456,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
11,30,7,68,5,9,t,0.14028070799940906,None,9,5,68,0,102.27229829200041,,102.26452975000029,102.27229829200041,103.25765562500055,103.25765562500055,103.26578212499953,103.40057429199987,t,0.14028070799940906,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
67,76,119,69,6,9,l,0.04340374999992491,None,9,6,69,5,103.41268991700053,,103.40482191699994,103.41268991700053,104.39939870800117,104.39939870800117,104.40735350000068,104.45471670799998,l,0.04340374999992491,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
67,76,119,70,0,10,l,0.032399083000200335,None,10,0,70,5,104.46200783300083,,104.45492770800047,104.46200783300083,105.4589785420012,105.4589785420012,105.46737266700075,105.49310433299979,l,0.032399083000200335,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
15,35,13,71,1,10,t,0.0014058329998078989,None,10,1,71,1,105.50459112499993,,105.49720129200068,105.50459112499993,106.49014037500092,106.49014037500092,106.5040989170011,106.50468541699956,t,0.0014058329998078989,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
78,80,162,72,2,10,l,0.14199025000016263,None,10,2,72,6,106.51467133299957,,106.50893641699986,106.51467133299957,107.49966816699998,107.49966816699998,107.50847550000071,107.64401437500055,l,0.14199025000016263,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
49,60,89,73,3,10,l,0.05888633399990795,None,10,3,73,4,107.65682783299962,,107.64909170800092,107.65682783299962,108.641907833,108.641907833,108.64995112500037,108.71011875000113,l,0.05888633399990795,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
27,50,21,74,4,10,t,0.014195542000379646,None,10,4,74,2,108.72224825000012,,108.71475512500001,108.72224825000012,109.70734100000118,109.70734100000118,109.71534150000116,109.72660529200039,t,0.014195542000379646,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
11,30,7,75,5,10,l,0.01798883300034504,None,10,5,75,0,109.74114841700066,,109.73220283299997,109.74114841700066,110.72327541699997,110.72327541699997,110.74106954200033,110.74257012499947,l,0.01798883300034504,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
40,55,62,76,6,10,l,0.04294670799936284,None,10,6,76,3,110.75495462500112,,110.74668437500077,110.75495462500112,111.74177650000092,111.74177650000092,111.74795429200094,111.79286295800011,l,0.04294670799936284,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
49,60,89,77,0,11,t,10.917081374998816,None,11,0,77,4,111.80459412500022,,111.79650975000004,111.80459412500022,112.79065337500106,112.79065337500106,112.79882391700085,123.71517612500065,t,10.917081374998816,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
67,76,119,78,1,11,l,0.06501054200089129,None,11,1,78,5,123.72933349999948,,123.71932508300051,123.72933349999948,124.71512500000063,124.71512500000063,124.72437645799982,124.7831986250003,l,0.06501054200089129,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
78,80,162,79,2,11,l,0.10317029100042419,None,11,2,79,6,124.79582737500095,,124.78709066699957,124.79582737500095,125.77878554200106,125.77878554200106,125.79164733300058,125.88501208300113,l,0.10317029100042419,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
27,50,21,80,3,11,l,0.09737783300079172,None,11,3,80,2,125.8975119580009,,125.88923758300007,125.8975119580009,126.87734262500089,126.87734262500089,126.89809991699985,126.98544933300036,l,0.09737783300079172,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
11,30,7,81,4,11,t,0.11196470899994893,None,11,4,81,0,126.99558799999977,,126.98974987499969,126.99558799999977,127.98621441700016,127.98621441700016,127.9952580829995,128.1008560829996,t,0.11196470899994893,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
40,55,62,82,5,11,l,0.05037487499976123,None,11,5,82,3,128.11766587500097,,128.1074513750009,128.11766587500097,129.0950002919999,129.0950002919999,129.11499129200092,129.14918354200017,l,0.05037487499976123,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
15,35,13,83,6,11,l,0.11929274999965855,None,11,6,83,1,129.16248500000074,,129.15346837499965,129.16248500000074,130.1523080420011,130.1523080420011,130.1746203750008,130.27692116700018,l,0.11929274999965855,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
67,76,119,84,0,12,t,0.02926195899999584,None,12,0,84,5,130.29054483300024,,130.28167374999975,130.29054483300024,131.27395612500004,131.27395612500004,131.28335650000008,131.3102313750005,t,0.02926195899999584,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
