7.9424 	INFO 	Loaded monitor calibration from ['2024_10_29 21:52']
8.1094 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fa8e2790040>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fa8e28baf10>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fa8e2866a30>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([3420, 2224]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.1094 	EXP 	window1: backgroundImage = ''
8.1094 	EXP 	window1: backgroundFit = 'none'
8.1171 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.1182 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.1194 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.1212 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.1228 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.1233 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.1244 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.1262 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.1263 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.1265 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.1278 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.1289 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.1300 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.1311 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.1319 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.1332 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.1344 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.1347 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.1352 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.1369 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.1372 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.1373 	DEBUG 	Uploading Texture Font fontname to graphics card
8.1412 	DEBUG 	Upload of Texture Font fontname complete
8.1465 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.1482 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.1498 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.1499 	DEBUG 	Uploading Texture Font fontname to graphics card
8.1516 	DEBUG 	Upload of Texture Font fontname complete
8.1529 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
8.1529 	EXP 	window1: recordFrameIntervals = False
8.3310 	EXP 	window1: recordFrameIntervals = True
8.5496 	EXP 	Screen (0) actual frame rate measured at 119.68Hz
8.5497 	EXP 	window1: recordFrameIntervals = False
8.5684 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
10.4319 	INFO 	keyboard.Keyboard is using iohub backend.
10.4320 	EXP 	primming 5.0: status = STARTED
