Study_word,thisN,thisTrialN,thisRepN,Studyslider.response,Studyslider.rt,test_word,Reference,old_new,test_textbox.text,testmouse.x,testmouse.y,testmouse.leftButton,testmouse.midButton,testmouse.rightButton,testmouse.time,testmouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,StudyText.started,Studyslider.started,trial.stopped,trials.Studyslider.response,trials.Studyslider.rt,test.started,TestText.started,test_textbox.started,submit_text.started,testmouse.started,test.stopped,trials_2.test_textbox.text,trials_2.testmouse.x,trials_2.testmouse.y,trials_2.testmouse.leftButton,trials_2.testmouse.midButton,trials_2.testmouse.rightButton,trials_2.testmouse.time,trials_2.testmouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,0,0,0,,,P_as_tr_,Pastry,old,pastre,"[-0.09622302158273381, -0.0539568345323741]","[-0.33992805755395683, -0.3102517985611511]","[1, 1]","[0, 0]","[0, 0]","[6.176864957997168, 7.298229374995572]","[None, 'submit_text']",,,,,0,0,0,4,25.22962629099493,,,,,,,,25.219697124994127,25.22962629099493,25.22962629099493,25.22962629099493,0.02782866600318812,32.51815233299567,pastre,"[-0.09622302158273381, -0.0539568345323741]","[-0.33992805755395683, -0.3102517985611511]","[1, 1]","[0, 0]","[0, 0]","[6.176864957997168, 7.298229374995572]","[None, 'submit_text']",3,001,2024-11-06_10h27.52.576,primming 5.0,2024.2.4,None,2024-11-06 10h28.00.880217 +0530,
,1,1,0,,,_ha_t,Chart,old,chart,[-0.0539568345323741],[-0.3102517985611511],[1],[0],[0],[2.4328585830007796],['submit_text'],,,,,0,1,1,1,32.5285189579954,,,,,,,,32.519895540994185,32.5285189579954,32.5285189579954,32.5285189579954,0.001611250001587905,34.95302158299455,chart,[-0.0539568345323741],[-0.3102517985611511],[1],[0],[0],[2.4328585830007796],['submit_text'],3,001,2024-11-06_10h27.52.576,primming 5.0,2024.2.4,None,2024-11-06 10h28.00.880217 +0530,
,2,2,0,,,T_hi_t,Tshirt,old,tshirt,[-0.0539568345323741],[-0.3102517985611511],[1],[0],[0],[3.1050571669984492],['submit_text'],,,,,0,2,2,2,34.96574041599524,,,,,,,,34.95509733299696,34.96574041599524,34.96574041599524,34.96574041599524,0.001973334001377225,38.06054983299691,tshirt,[-0.0539568345323741],[-0.3102517985611511],[1],[0],[0],[3.1050571669984492],['submit_text'],3,001,2024-11-06_10h27.52.576,primming 5.0,2024.2.4,None,2024-11-06 10h28.00.880217 +0530,
,3,3,0,,,c_s_e,Case,old,case,[-0.01618705035971223],[-0.3120503597122302],[1],[0],[0],[3.447183457996289],['submit_text'],,,,,0,3,3,5,38.07568041599734,,,,,,,,38.063010457997734,38.07568041599734,38.07568041599734,38.07568041599734,0.0023137079988373443,41.51057099999889,case,[-0.01618705035971223],[-0.3120503597122302],[1],[0],[0],[3.447183457996289],['submit_text'],3,001,2024-11-06_10h27.52.576,primming 5.0,2024.2.4,None,2024-11-06 10h28.00.880217 +0530,
,4,4,0,,,ta_l_,Table ,new,table,[-0.01618705035971223],[-0.3120503597122302],[1],[0],[0],[2.939472416001081],['submit_text'],,,,,0,4,4,15,41.52564416599489,,,,,,,,41.51285245799954,41.52564416599489,41.52564416599489,41.52564416599489,0.0021577079969574697,44.452639165996516,table,[-0.01618705035971223],[-0.3120503597122302],[1],[0],[0],[2.939472416001081],['submit_text'],3,001,2024-11-06_10h27.52.576,primming 5.0,2024.2.4,None,2024-11-06 10h28.00.880217 +0530,
,5,5,0,,,c_s_io_,Cushion,old,,[-0.01618705035971223],[-0.3120503597122302],[1],[0],[0],[1.641558499999519],['submit_text'],,,,,0,5,5,14,44.46568750000006,,,,,,,,44.45464279099542,44.46568750000006,44.46568750000006,44.46568750000006,0.0018940840018331073,46.096522540996375,,[-0.01618705035971223],[-0.3120503597122302],[1],[0],[0],[1.641558499999519],['submit_text'],3,001,2024-11-06_10h27.52.576,primming 5.0,2024.2.4,None,2024-11-06 10h28.00.880217 +0530,
,6,6,0,,,K_y_,Keys,old,keys,[0.0008992805755395684],[-0.28327338129496404],[1],[0],[0],[1.9476394590019481],['submit_text'],,,,,0,6,6,8,46.108838290994754,,,,,,,,46.09798887499346,46.108838290994754,46.108838290994754,46.108838290994754,0.001373209001030773,48.04598137499852,keys,[0.0008992805755395684],[-0.28327338129496404],[1],[0],[0],[1.9476394590019481],['submit_text'],3,001,2024-11-06_10h27.52.576,primming 5.0,2024.2.4,None,2024-11-06 10h28.00.880217 +0530,
,7,7,0,,,p_nc_l,Pencil,new,pencil,[0.0008992805755395684],[-0.28327338129496404],[1],[0],[0],[2.328458584001055],['submit_text'],,,,,0,7,7,16,48.05933104099677,,,,,,,,48.04797483299626,48.05933104099677,48.05933104099677,48.05933104099677,0.00189200000022538,50.37685812499694,pencil,[0.0008992805755395684],[-0.28327338129496404],[1],[0],[0],[2.328458584001055],['submit_text'],3,001,2024-11-06_10h27.52.576,primming 5.0,2024.2.4,None,2024-11-06 10h28.00.880217 +0530,
,8,8,0,,,P_st_r,Poster,old,poster,"[0.009892086330935251, 0.01079136690647482]","[-0.33902877697841727, -0.32194244604316546]","[1, 1]","[0, 0]","[0, 0]","[3.0364959579965216, 3.7975942499979283]","[None, 'submit_text']",,,,,0,8,8,9,50.39148345799913,,,,,,,,50.37909345799562,50.39148345799913,50.39148345799913,50.39148345799913,0.002108290995238349,54.17711891599902,poster,"[0.009892086330935251, 0.01079136690647482]","[-0.33902877697841727, -0.32194244604316546]","[1, 1]","[0, 0]","[0, 0]","[3.0364959579965216, 3.7975942499979283]","[None, 'submit_text']",3,001,2024-11-06_10h27.52.576,primming 5.0,2024.2.4,None,2024-11-06 10h28.00.880217 +0530,
,9,9,0,,,v_s_,Vase,new,vase,[0.007194244604316547],[-0.322841726618705],[1],[0],[0],[2.612380958002177],['submit_text'],,,,,0,9,9,17,54.193562332999136,,,,,,,,54.18070499999885,54.193562332999136,54.193562332999136,54.193562332999136,0.003416542000195477,56.793473624995386,vase,[0.007194244604316547],[-0.322841726618705],[1],[0],[0],[2.612380958002177],['submit_text'],3,001,2024-11-06_10h27.52.576,primming 5.0,2024.2.4,None,2024-11-06 10h28.00.880217 +0530,
,10,10,0,,,c_m_ra,Camera,new,camera,[0.007194244604316547],[-0.322841726618705],[1],[0],[0],[2.9064966669975547],['submit_text'],,,,,0,10,10,19,56.80827229099668,,,,,,,,56.79598483299924,56.80827229099668,56.80827229099668,56.80827229099668,0.0023903749970486388,59.702822999999626,camera,[0.007194244604316547],[-0.322841726618705],[1],[0],[0],[2.9064966669975547],['submit_text'],3,001,2024-11-06_10h27.52.576,primming 5.0,2024.2.4,None,2024-11-06 10h28.00.880217 +0530,
,11,11,0,,,_ho_e,Phone,old,phone,[0.007194244604316547],[-0.322841726618705],[1],[0],[0],[2.7550617499946384],['submit_text'],,,,,0,11,11,12,59.715322707997984,,,,,,,,59.70472149999841,59.715322707997984,59.715322707997984,59.715322707997984,0.0018001670032390393,62.46020283299731,phone,[0.007194244604316547],[-0.322841726618705],[1],[0],[0],[2.7550617499946384],['submit_text'],3,001,2024-11-06_10h27.52.576,primming 5.0,2024.2.4,None,2024-11-06 10h28.00.880217 +0530,
,12,12,0,,,P_li_e,Police,old,police,[0.007194244604316547],[-0.322841726618705],[1],[0],[0],[2.2734276659975876],['submit_text'],,,,,0,12,12,7,62.47497049999947,,,,,,,,62.46254124999541,62.47497049999947,62.47497049999947,62.47497049999947,0.002195125001890119,64.73639091599762,police,[0.007194244604316547],[-0.322841726618705],[1],[0],[0],[2.2734276659975876],['submit_text'],3,001,2024-11-06_10h27.52.576,primming 5.0,2024.2.4,None,2024-11-06 10h28.00.880217 +0530,
,13,13,0,,,_oo_,Book,old,book,[0.007194244604316547],[-0.322841726618705],[1],[0],[0],[2.007422125003359],['submit_text'],,,,,0,13,13,13,64.74903141599498,,,,,,,,64.73835779100045,64.74903141599498,64.74903141599498,64.74903141599498,0.0018525830018916167,66.74613074999797,book,[0.007194244604316547],[-0.322841726618705],[1],[0],[0],[2.007422125003359],['submit_text'],3,001,2024-11-06_10h27.52.576,primming 5.0,2024.2.4,None,2024-11-06 10h28.00.880217 +0530,
,14,14,0,,,_ru_is_,Cruise,old,,[0.01618705035971223],[-0.31744604316546765],[1],[0],[0],[5.669983125000726],['submit_text'],,,,,0,14,14,6,66.7593136659998,,,,,,,,66.74808816599398,66.7593136659998,66.7593136659998,66.7593136659998,0.001852458000939805,72.41837399999349,,[0.01618705035971223],[-0.31744604316546765],[1],[0],[0],[5.669983125000726],['submit_text'],3,001,2024-11-06_10h27.52.576,primming 5.0,2024.2.4,None,2024-11-06 10h28.00.880217 +0530,
,15,15,0,,,bo_t_e,Bottle,new,bottle,[0.01618705035971223],[-0.31744604316546765],[1],[0],[0],[2.633528958001989],['submit_text'],,,,,0,15,15,18,72.42811683299806,,,,,,,,72.41974949999712,72.42811683299806,72.42811683299806,72.42811683299806,0.0013029999972786754,75.0536179999981,bottle,[0.01618705035971223],[-0.31744604316546765],[1],[0],[0],[2.633528958001989],['submit_text'],3,001,2024-11-06_10h27.52.576,primming 5.0,2024.2.4,None,2024-11-06 10h28.00.880217 +0530,
,16,16,0,,,_a_bl_,Marble,old,table,"[0.008093525179856115, 0.008093525179856115, 0.008992805755395683]","[-0.36241007194244607, -0.33992805755395683, -0.32014388489208634]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[3.222739750002802, 3.9136343330028467, 4.470551749996957]","[None, None, 'submit_text']",,,,,0,16,16,11,75.06707912499405,,,,,,,,75.05576074999408,75.06707912499405,75.06707912499405,75.06707912499405,0.002026040994678624,79.52669983299711,table,"[0.008093525179856115, 0.008093525179856115, 0.008992805755395683]","[-0.36241007194244607, -0.33992805755395683, -0.32014388489208634]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[3.222739750002802, 3.9136343330028467, 4.470551749996957]","[None, None, 'submit_text']",3,001,2024-11-06_10h27.52.576,primming 5.0,2024.2.4,None,2024-11-06 10h28.00.880217 +0530,
,17,17,0,,,_o_rd,Board ,old,board,[0.008992805755395683],[-0.3147482014388489],[1],[0],[0],[4.163898500002688],['submit_text'],,,,,0,17,17,10,79.54082804099744,,,,,,,,79.52895554099814,79.54082804099744,79.54082804099744,79.54082804099744,0.0020863749959971756,83.69326249999722,board,[0.008992805755395683],[-0.3147482014388489],[1],[0],[0],[4.163898500002688],['submit_text'],3,001,2024-11-06_10h27.52.576,primming 5.0,2024.2.4,None,2024-11-06 10h28.00.880217 +0530,
,18,18,0,,,l_pt_p,Laptop,old,laptop,[0.008992805755395683],[-0.3147482014388489],[1],[0],[0],[2.2641579159972025],['submit_text'],,,,,0,18,18,0,83.70520837499498,,,,,,,,83.69537358299567,83.70520837499498,83.70520837499498,83.70520837499498,0.0019901249979739077,85.9599223329933,laptop,[0.008992805755395683],[-0.3147482014388489],[1],[0],[0],[2.2641579159972025],['submit_text'],3,001,2024-11-06_10h27.52.576,primming 5.0,2024.2.4,None,2024-11-06 10h28.00.880217 +0530,
,19,19,0,,,_ou_se,mouse,old,mouse,[0.008992805755395683],[-0.3147482014388489],[1],[0],[0],[3.8007169580014306],['submit_text'],,,,,0,19,19,3,85.97518458299601,,,,,,,,85.9620662909947,85.97518458299601,85.97518458299601,85.97518458299601,0.0020162080036243424,89.76322262499889,mouse,[0.008992805755395683],[-0.3147482014388489],[1],[0],[0],[3.8007169580014306],['submit_text'],3,001,2024-11-06_10h27.52.576,primming 5.0,2024.2.4,None,2024-11-06 10h28.00.880217 +0530,
